sentence,log-prob-pcfg_mean,rating_gram_mean,rating_frequency_mean,rating_conversational_mean,dep_length_mean,avg_word_freq_zipf,avg_word_length
"It was just a symptom, really.",-8.68335125,6.9166666666667,5.375,5.8461538461538,2.75,6.195,3.8333333333333335
It was overwhelming support for Epic.,-10.2977785714286,6.0,3.4117647058824,3.5,1.5714285714285714,5.79,5.166666666666667
It was such a particular experience.,-8.0466542857143,6.7222222222222,4.8571428571429,4.5714285714286,2.2857142857142856,6.206666666666666,5.0
It was the mathematical constant pi.,-10.978012857142899,5.9411764705882,3.6875,3.2666666666667,2.2857142857142856,5.666666666666667,5.0
"It was unheard of, unthinkable, impossible.",-9.6618235555556,5.9411764705882,4.7857142857143,4.3846153846154,2.2222222222222223,5.431666666666666,5.833333333333333
It was wrapped in the plastic.,-8.7103957142857,6.7222222222222,6.0714285714286,5.2142857142857,1.5714285714285714,6.238333333333333,4.0
It wasn't even his terrible taste.,-9.332914999999998,6.4,3.8666666666667,5.3571428571429,2.375,5.612857142857144,4.0
It will only fuel the fire.,-8.7834328571429,6.8235294117647,6.125,5.9333333333333,1.7142857142857142,6.211666666666666,3.5
It will shrink to almost nothing!,-9.4373628571429,6.7647058823529,5.0625,4.8666666666667,1.5714285714285714,5.916666666666667,4.5
It would only delay the inevitable.,-8.9574842857143,6.9230769230769,5.4117647058824,6.1666666666667,1.7142857142857142,5.925000000000001,4.833333333333333
It wouldn't be any fun otherwise.,-9.4086775,6.7272727272727,5.6842105263158,5.875,2.0,5.691428571428571,3.857142857142857
It's built around an enclosed courtyard.,-10.40027,6.8333333333333,5.0,5.6,1.875,5.367142857142857,4.857142857142857
It's easy to be led astray.,-8.25843625,6.9375,4.8666666666667,4.5,2.0,5.7942857142857145,3.0
It's even made out to you.,-7.19319125,6.3846153846154,4.8235294117647,6.0,1.75,6.501428571428572,2.857142857142857
It's extremely touching and extremely funny.,-10.50728625,6.5882352941176,5.0588235294118,5.1111111111111,1.875,5.577142857142858,5.428571428571429
It's not -- it's important to me.,-8.005202,5.7058823529412,4.4705882352941,5.0555555555556,1.6,6.4575000000000005,3.0
"It's not his fault, come on.",-8.8690955555556,5.6666666666667,6.0,6.4117647058824,2.5555555555555554,6.191428571428572,3.0
It's quite apparent we have problems.,-10.606149999999998,6.7692307692308,5.7058823529412,5.75,2.0,5.837142857142857,4.428571428571429
Italy was rich with art history.,-9.3172871428571,6.4375,4.5333333333333,4.5,1.5714285714285714,5.653333333333333,4.333333333333333
Its small head resembled a deer.,-13.1113185714286,6.1818181818182,3.9375,4.8333333333333,1.4285714285714286,5.328333333333332,4.333333333333333
Just move on to the next.,-10.2339428571429,6.1818181818182,5.5789473684211,5.5625,1.7142857142857142,6.591666666666666,3.1666666666666665
Just peanut butter and hot cocoa.,-13.2249,6.9166666666667,3.5625,5.0,1.7142857142857142,5.156666666666667,4.5
"Just please, give me the ticket!",-11.72137125,6.4615384615385,4.8823529411765,6.0833333333333,1.875,6.103333333333334,4.166666666666667
Just received from your flower store.,-12.3778871428571,4.8666666666667,2.8666666666667,3.3571428571429,1.8571428571428572,5.698333333333333,5.166666666666667
"Just then, the front door slammed.",-10.394045,6.7058823529412,4.7058823529412,3.75,1.875,5.701666666666667,4.5
Justice Singh asks the government's lawyer.,-9.967195,6.0,2.2105263157895,1.6875,1.875,5.325714285714286,5.285714285714286
"Keep Your Private Stuff, well, Private!",-13.8092833333333,5.2727272727273,4.2105263157895,4.25,4.0,5.623333333333334,5.166666666666667
Keep in touch with my secretary.,-12.237924285714298,6.8333333333333,5.4117647058824,5.3529411764706,1.8571428571428572,6.035,4.333333333333333
Keep it simple like Kim does.,-12.5476,6.2352941176471,5.2352941176471,5.8125,2.142857142857143,5.738333333333333,3.8333333333333335
Keep that thing away from me.,-10.9530085714286,6.9411764705882,6.2941176470588,6.5,2.0,6.186666666666667,3.8333333333333335
Kindness and warmth emanated from him.,-12.2091757142857,6.7058823529412,4.5,3.3333333333333,2.0,5.065,5.333333333333333
King's handsome face looked almost demonic.,-12.94249375,6.2941176470588,2.6923076923077,2.0,1.5,4.932857142857143,5.285714285714286
Kitchen with dining area and woodburner.,-13.35195,5.5555555555556,3.8235294117647,2.8235294117647,1.8571428571428572,4.943333333333333,5.666666666666667
Knocked him out with one punch.,-12.8686485714286,5.8,5.4666666666667,5.2857142857143,2.142857142857143,5.728333333333333,4.166666666666667
Labor shifted from farming to mining.,-11.4495342857143,6.9333333333333,4.0,2.5714285714286,1.7142857142857142,5.263333333333333,5.166666666666667
Laboratory Corp. officials couldn't be reached.,-8.37256,6.6666666666667,2.6428571428571,2.4285714285714,1.625,4.934285714285714,5.857142857142857
"Larry, thanks for coming in today.",-10.2935075,6.7222222222222,5.2142857142857,6.3571428571429,1.625,5.823333333333333,4.5
"Last, you will score for variety.",-11.7332475,5.8666666666667,2.9333333333333,2.8571428571429,1.875,5.9799999999999995,4.333333333333333
Lastly the Popsugar Must have Mix.,-14.24524,3.7272727272727,1.5625,1.8333333333333,1.5714285714285714,5.0633333333333335,4.666666666666667
Learn how to speak English first.,-12.8591142857143,6.8235294117647,6.0625,5.1333333333333,2.142857142857143,5.861666666666667,4.5
Let this be quick and simple.,-8.8719485714286,6.8333333333333,6.0,6.3846153846154,1.8571428571428572,6.113333333333333,3.8333333333333335
Let's get it going once again.,-9.86094125,6.9230769230769,5.4117647058824,5.9166666666667,2.0,5.980000000000001,3.4285714285714284
Let's hope the best team wins.,-10.93993625,6.8823529411765,6.1428571428571,6.3846153846154,2.25,5.8342857142857145,3.4285714285714284
Let's start with this month's bag!,-10.9288844444444,6.5555555555556,4.1428571428571,4.5714285714286,2.2222222222222223,5.82375,3.5
Letters of Credit Issued for Subsidiaries.,-13.6157957142857,4.9411764705882,2.5625,1.7333333333333,1.8571428571428572,5.396666666666667,6.0
Light from a fire burned inside.,-12.1951342857143,5.6666666666667,4.1428571428571,3.3571428571429,1.7142857142857142,5.6866666666666665,4.333333333333333
Light is made up of photons.,-9.0800671428571,6.8666666666667,4.8666666666667,2.9230769230769,1.5714285714285714,5.883333333333333,3.6666666666666665
Like a late night comedy sketch.,-12.1601,6.0666666666667,4.8,5.0714285714286,2.7142857142857144,5.544999999999999,4.333333333333333
Like a voodoo priest or something?,-15.1805142857143,6.0588235294118,3.7647058823529,5.0625,2.142857142857143,5.645,4.666666666666667
"Like an idiot, I'd believed her.",-10.8534211111111,6.5294117647059,5.2307692307692,5.4,2.0,5.847142857142857,3.5714285714285716
Long after the flu epidemic ended.,-12.6674385714286,5.8333333333333,5.0714285714286,4.4285714285714,2.0,5.388333333333333,4.666666666666667
Long chandelier avocado colored earrings glistened.,-15.6558485714286,4.6,1.2666666666667,1.2307692307692,1.1428571428571428,3.691666666666667,7.5
Look at that painting over there.,-10.4365385714286,6.9090909090909,6.25,6.1666666666667,1.8571428571428572,6.085,4.5
"Looking at the scene there, Daryn.",-10.60276375,5.4666666666667,3.3333333333333,3.4,2.0,5.505,4.5
Looks like you had a blast!,-12.127377142857101,6.8235294117647,6.8125,6.8,2.142857142857143,6.126666666666666,3.5
Lower sales will get their attention.,-8.8972614285714,6.9411764705882,3.9411764705881995,5.0,1.4285714285714286,5.716666666666666,5.166666666666667
"Macaulay, you drew up Wynant's will.",-10.7255455555556,6.4375,1.5,3.5294117647059,2.111111111111111,4.897142857142858,4.142857142857143
Made in Central PA by K.C.,-13.1204614285714,5.8888888888889,2.7058823529412,2.1764705882353,1.5,5.34,3.5
Many soldiers served in his army.,-9.9979285714286,6.8125,4.8571428571429,4.1176470588235,1.4285714285714286,5.71,4.5
Many villages survive along the coast.,-11.1491114285714,6.8181818181818,4.736842105263199,3.5,1.4285714285714286,5.43,5.333333333333333
Martin gave her a teasing pat.,-12.6093342857143,6.75,2.4,3.0625,2.0,5.239999999999999,4.0
"Maximum impact, least amount of effort.",-12.69264375,5.2352941176471,5.0769230769231,3.0,1.75,5.401666666666667,5.333333333333333
Maybe it's time for a rest.,-7.9541825,6.8125,6.2857142857143,6.2352941176471,1.625,6.307142857142858,3.0
Maybe they had a platonic relationship.,-9.0130671428571,6.5882352941176,5.6470588235294,5.75,1.8571428571428572,5.665,5.5
Mayko is relating to the Japanese.,-8.7505385714286,6.2,1.6428571428571,3.5714285714286,1.5714285714285714,5.208333333333333,4.666666666666667
Meet at the NCC Visitor Centre.,-13.5749457142857,6.0666666666667,3.2,4.5384615384615,2.4285714285714284,5.2333333333333325,4.166666666666667
Merck disputed the study as flawed.,-10.7298885714286,6.25,2.4666666666667,3.1875,1.8571428571428572,5.045,4.833333333333333
"Michael and All Angels Church, Lihue.",-13.38943,3.75,1.0714285714286,1.4117647058824,2.25,5.02,5.0
Microsoft was the new computing infrastructure.,-9.7536314285714,6.8,3.5333333333333,2.9230769230769,2.2857142857142856,5.614999999999999,6.833333333333333
"Mild fever, slight headache, neck stiffness...",-14.783301111111102,5.3333333333333,5.4705882352941,3.7647058823529,2.3333333333333335,4.058333333333333,6.0
Miramar was founded September 20 1888.,-12.934229999999998,5.4,2.1333333333333,2.4285714285714,1.5714285714285714,4.633333333333333,5.333333333333333
Mom was stirring a sauce pan.,-12.6915471428571,6.4666666666667,6.0,5.2666666666667,1.8571428571428572,5.278333333333333,3.8333333333333335
"Mommy, please don't call me that.",-10.8869533333333,6.8333333333333,5.2857142857143,5.7857142857143,2.3333333333333335,5.497142857142857,3.7142857142857144
Morals and spirituality would become obsolete.,-11.24428,6.9166666666667,4.4117647058824,4.0,1.5714285714285714,4.988333333333333,6.666666666666667
More gravel would have been better.,-8.9643157142857,6.7647058823529,5.625,5.2666666666667,1.4285714285714286,5.845,4.833333333333333
"Most of all, it was huge.",-8.14568875,6.4,4.7333333333333,4.5384615384615,1.625,6.458333333333333,3.0
Most of them were elderly men.,-9.0156528571429,6.9411764705882,5.3571428571429,5.6153846153846,1.5714285714285714,5.931666666666666,4.0
Moving and can't bring with us.,-11.51953375,3.9090909090909,3.5263157894737,2.9375,2.125,5.548571428571428,3.5714285714285716
Mr. Guarino has denied the charges.,-8.6152214285714,7.0,4.3529411764706,4.375,1.4285714285714286,5.136666666666667,4.833333333333333
My assistant is bringing them out.,-10.2825685714286,6.8888888888889,5.4705882352941,6.1176470588235,1.4285714285714286,5.94,4.666666666666667
My favorite so far in Bellevue.,-12.5235871428571,6.0555555555556,3.3125,4.375,1.5714285714285714,5.675,4.166666666666667
My heart just started to pound!,-12.6066685714286,6.8235294117647,5.1764705882353,5.5,1.4285714285714286,5.908333333333334,4.166666666666667
My marriage was because of them.,-9.4689785714286,6.5,3.9411764705881995,5.2666666666667,1.4285714285714286,6.32,4.333333333333333
"My price, however, was much higher.",-7.4998188888889,6.8461538461538,5.0588235294118,5.5833333333333,1.8888888888888888,5.896666666666667,4.5
My skin feels like melting wax.,-13.8475785714286,6.8,3.2,3.9285714285714,1.2857142857142858,5.085000000000001,4.166666666666667
Never been to Cairns Airport before?,-14.173101428571401,6.0,2.8571428571429,4.3529411764706,2.0,5.611666666666667,5.0
"Nice selection, very clean, friendly staff!",-13.5540944444444,5.5882352941176,5.6923076923077,3.9333333333333,2.4444444444444446,5.113333333333333,5.833333333333333
Nico hears his dad and smiles.,-12.9071257142857,6.75,4.625,3.6923076923077,1.7142857142857142,5.011666666666667,4.0
No I think just the opposite.,-10.2414385714286,6.0,6.0,5.9411764705882,1.8571428571428572,6.383333333333333,3.8333333333333335
"No Legal, Tax or Investment Advice.",-13.05168375,5.3333333333333,4.6666666666667,2.6666666666667,2.25,5.471666666666667,4.666666666666667
"No chemical odor, merely salt water.",-12.98235625,6.0555555555556,3.1875,3.125,1.875,4.816666666666667,4.833333333333333
"No chicken soup, I want tomato.",-12.46332625,5.9166666666667,4.375,5.7692307692308,1.5,5.351666666666667,4.0
No one expected me to win.,-9.691508571428601,7.0,6.375,6.3125,1.7142857142857142,6.18,3.3333333333333335
No one's coming to get you.,-8.28207,6.6,5.2666666666667,5.5,1.5,6.395714285714285,3.0
No response to known prescription drugs.,-11.7588014285714,5.0,5.0,3.0,1.8571428571428572,5.495,5.666666666666667
No stuffed animals resembling a kangaroo?,-15.4984071428571,6.1666666666667,3.125,4.1538461538462,1.5714285714285714,4.921666666666666,5.833333333333333
"No, I'm talking about the staff.",-8.65945,6.8823529411765,5.2352941176471,6.2222222222222,2.0,6.1899999999999995,3.5714285714285716
"No, the man was not drunk.",-8.6181775,6.8823529411765,6.0769230769231,5.6666666666667,1.875,6.336666666666666,3.1666666666666665
Nordmann considered it all very carefully.,-11.0912342857143,6.75,2.4,2.8125,1.8571428571428572,5.126666666666667,6.0
"Not just physically but intellectually, emotionally.",-13.5813875,5.2941176470588,4.9285714285714,5.1538461538462,2.0,5.238333333333333,7.5
Not some innate sense or skill.,-13.3089528571429,5.8,3.7777777777778,3.8,1.4285714285714286,5.420000000000001,4.166666666666667
"Nothing broken, just very badly bruised.",-12.26283,6.1666666666667,5.5882352941176,5.9333333333333,2.25,5.115,5.5
"Now ""the easy comparisons are over.""",-10.6384177777778,4.7647058823529,4.875,3.2,2.111111111111111,5.968333333333333,4.666666666666667
Now he must find the key.,-8.0204785714286,6.6,5.4444444444444,4.2666666666667,1.7142857142857142,6.193333333333334,3.1666666666666665
Now the government must do that.,-7.6834014285714,6.1875,3.8666666666667,4.625,1.5714285714285714,6.419999999999999,4.333333333333333
Observatories also stood at the ready.,-10.2235071428571,5.8333333333333,3.2352941176471,2.1764705882353,1.5714285714285714,5.521666666666667,5.333333333333333
Of the Earth and the Moon.,-13.9805742857143,5.1666666666667,3.8823529411765,2.6,2.0,6.671666666666667,3.3333333333333335
Of what crime is he accused?,-11.1139242857143,6.3636363636364,4.4210526315789,4.625,1.7142857142857142,6.148333333333333,3.6666666666666665
Oh Hjalmar Wentz must have been.,-12.1054614285714,3.6470588235294,1.75,2.2666666666667,1.8571428571428572,4.838333333333334,4.333333333333333
"Oh, and an amusing little monkey.",-11.4336925,5.6,3.3333333333333,3.6923076923077,2.75,5.491666666666667,4.333333333333333
"On the surface, it made sense.",-7.9731275,6.9333333333333,6.2,5.3846153846154,1.75,6.254999999999999,3.8333333333333335
"On your ear, you've got something.",-9.6737288888889,4.8,3.6666666666667,4.5384615384615,2.0,5.875714285714286,3.857142857142857
One executive even bought additional shares.,-9.1340585714286,6.6470588235294,5.2142857142857,4.8461538461538,1.4285714285714286,5.303333333333334,6.333333333333333
One of the little girls said.,-9.5055957142857,4.5,4.2,4.4375,1.8571428571428572,6.421666666666667,3.8333333333333335
"One tug, and he went flying.",-10.16473875,5.8333333333333,4.0588235294118,3.7333333333333,1.5,5.713333333333334,3.5
"One, two, three, four, five, six-",-17.7551245454545,5.75,6.5,5.2307692307692,4.454545454545454,5.7700000000000005,3.8333333333333335
Opinion of Counsel for the Underwriters.,-12.4313742857143,4.7777777777778,2.25,1.25,2.0,5.68,5.666666666666667
Opposite ends of the same axis.,-11.6923328571429,6.0555555555556,4.4285714285714,3.6428571428571,1.8571428571428572,5.7200000000000015,4.166666666666667
Options available for lower credit scores.,-12.3259557142857,5.6470588235294,5.6923076923077,2.6,2.0,5.256666666666667,6.0
Or a cat and a dog.,-11.7708114285714,5.375,4.2857142857143,4.2941176470588,1.7142857142857142,6.425000000000001,2.1666666666666665
Or threaten them in some way?,-11.1253414285714,5.875,4.0714285714286,4.8235294117647,1.7142857142857142,6.0249999999999995,3.8333333333333335
Or was she purposely ignoring it?,-11.3989485714286,6.0588235294118,5.5294117647059,6.25,1.8571428571428572,5.675,4.5
Or you can use Meeting Mapper.,-11.1409042857143,5.8181818181818,2.1578947368421,4.0625,1.7142857142857142,5.546666666666667,4.0
Oracles were revered in premodern societies.,-12.3122842857143,6.8,3.2,2.1428571428571,1.5714285714285714,4.263333333333333,6.333333333333333
Ordered an investigation of Lumumba's death.,-11.6062075,5.2727272727273,2.2631578947368,1.8125,2.125,5.311428571428571,5.428571428571429
Others invoked technology and common sense.,-12.2891957142857,6.5454545454545,3.4736842105263,2.375,1.7142857142857142,5.273333333333333,6.166666666666667
Our Dawes payday loan can help!,-15.033828571428598,6.3529411764706,1.5882352941176,2.4444444444444,1.1428571428571428,4.941666666666666,4.166666666666667
Our friend Bo Fodor is playing.,-13.2553042857143,6.4117647058824,3.3529411764706,4.0,1.4285714285714286,5.011666666666667,4.166666666666667
"Our prayers have been answered, Turkle!",-13.12408375,6.2777777777778,2.1428571428571,4.1428571428571,1.625,4.8999999999999995,5.333333333333333
Page proofs were at the printer.,-11.1343714285714,6.0588235294118,4.125,2.6666666666667,1.4285714285714286,5.531666666666667,4.333333333333333
Painter refused to disappoint his mentor.,-11.4583085714286,5.375,2.5,2.6470588235294,1.7142857142857142,5.001666666666666,5.833333333333333
Painter stepped closer to the technician.,-11.2598185714286,5.2352941176471,2.1176470588235,2.5555555555556,1.5714285714285714,5.286666666666666,5.833333333333333
Passport needed for international boat cruise?,-14.2203671428571,4.7777777777778,4.2352941176471,3.0,1.8571428571428572,5.088333333333334,6.666666666666667
Paying special attention to the eyes.,-15.93377,6.1,4.2,3.7142857142857,2.142857142857143,5.928333333333334,5.166666666666667
Payne was more methodical than that.,-10.7808957142857,6.6363636363636,3.5,3.5833333333333,1.5714285714285714,5.513333333333333,5.0
People apparently don't get my sarcasm.,-9.9549475,6.8333333333333,5.8823529411765,6.4117647058824,2.0,5.35,4.714285714285714
People are getting hungry and desperate.,-10.2533485714286,7.0,5.9411764705882,6.0,1.5714285714285714,5.79,5.666666666666667
People need to respect the law.,-8.91803,7.0,6.4285714285714,5.3529411764706,1.7142857142857142,6.3116666666666665,4.166666666666667
Perhaps he'd put down rat poison?,-11.46941375,6.2666666666667,3.7222222222222,3.8666666666667,1.875,5.29,3.857142857142857
Perhaps we can catch some fish.,-9.8566485714286,6.875,5.2857142857143,6.0588235294118,1.7142857142857142,5.676666666666667,4.166666666666667
Pine cones and tree bark too.,-13.9206371428571,5.5555555555556,4.4117647058824,3.4117647058824,2.142857142857143,4.925,3.8333333333333335
Please allow me to deliver it.,-9.7461928571429,6.8823529411765,5.3846153846154,5.2666666666667,1.8571428571428572,6.013333333333333,4.0
Please do send me a message!,-12.5842571428571,6.2352941176471,5.4705882352941,5.375,1.7142857142857142,5.993333333333333,3.6666666666666665
Please let me answer the question.,-9.97479,7.0,6.0666666666667,6.1428571428571,1.7142857142857142,5.998333333333334,4.666666666666667
Please send for him at once.,-12.29502,6.8,4.7222222222222,5.2666666666667,1.7142857142857142,6.02,3.6666666666666665
"Pleasure, release, then ultimately, eternal peace.",-11.369602000000002,5.3333333333333,2.875,2.6875,3.9,4.905,6.833333333333333
Plus there be laws and rules.,-11.1549471428571,3.8333333333333,3.0,2.4,1.5714285714285714,5.901666666666667,3.8333333333333335
Political organization revolved about the basileis.,-13.09408,5.0,1.2,1.5714285714286,1.4285714285714286,4.556666666666667,7.5
Possibly the bacteria that causes plague.,-13.1880828571429,5.2222222222222,4.0588235294118,3.4705882352941,1.5714285714285714,5.37,5.833333333333333
"Precious, beautiful, worth seeking the best.",-14.5208544444444,4.6666666666667,3.2941176470588,2.9333333333333,2.0,5.476666666666667,6.0
Press F5 to reset the position.,-11.3994457142857,7.0,3.0,2.6470588235294,1.4285714285714286,5.371666666666666,4.166666666666667
Probably a printed Microsoft Paint file.,-14.4263671428571,5.3529411764706,3.7647058823529,4.0625,2.142857142857143,5.126666666666667,5.666666666666667
Pull the pin and throw it!,-13.1884485714286,7.0,3.9285714285714,4.4705882352941,2.4285714285714284,6.003333333333334,3.3333333333333335
Put the white flag out first.,-11.173454285714302,6.9230769230769,4.2941176470588,4.5,3.0,5.995,3.8333333333333335
Quintessential sound of a peaceful night.,-11.8114528571429,5.7777777777778,3.5625,3.0,1.8571428571428572,5.471666666666668,5.833333333333333
"Quite simply, it was becoming tiresome.",-9.89181,7.0,5.4375,4.6923076923077,1.75,5.338333333333334,5.333333333333333
Rb binds more than 100 proteins.,-10.9645014285714,6.1875,2.3571428571429,2.1764705882353,2.0,4.568333333333334,4.333333333333333
"Read me the book, then decide.",-11.9816125,5.3333333333333,4.4705882352941,4.7333333333333,3.375,6.005,3.8333333333333335
"Read the book, sign the forms.",-11.31930625,5.4444444444444,5.0588235294118,4.4117647058824,2.5,6.04,3.8333333333333335
"Read unbiased reviews, ratings and recommendations.",-12.475307500000001,6.6363636363636,5.4736842105263,3.125,2.0,4.9,7.333333333333333
Recognize your picture from the paper.,-11.3401185714286,6.0,3.8125,4.5384615384615,2.142857142857143,5.935,5.333333333333333
"Regardless, they end up quantifying risk.",-9.803725000000002,5.9411764705882,3.1428571428571,3.2307692307692,1.875,5.128333333333333,5.666666666666667
Regulation facilitates safety and passenger confidence.,-13.3222285714286,6.0909090909091,2.9473684210526,2.5,1.7142857142857142,4.843333333333334,8.166666666666666
Remember that in times of pain!,-12.5111257142857,6.6923076923077,4.2352941176471,5.0,1.7142857142857142,6.2749999999999995,4.166666666666667
Remember the sound of his voice.,-8.8968,6.9375,5.2857142857143,5.0588235294118,1.8571428571428572,6.206666666666666,4.333333333333333
Responsibility is vital in group discipline.,-10.4013257142857,6.8,4.4,3.5,1.5714285714285714,5.544999999999999,6.333333333333333
Revco wouldn't comment on its plans.,-7.62724375,6.5,3.0588235294118005,3.4117647058824,1.75,4.848571428571428,4.285714285714286
Ross Perot evidently has no plan.,-11.431,6.8333333333333,3.8823529411765,3.7058823529412,1.4285714285714286,4.765,4.5
Ruby takes off towards the Cineplex...,-13.1008642857143,6.0555555555556,3.5714285714286,2.7142857142857,1.7142857142857142,5.008333333333333,5.0
Ruthless... merciless... devoted to our cause.,-12.4782366666667,4.6,2.5,3.0,1.7777777777777777,4.965,5.666666666666667
SEO- short for search engine optimization.,-14.2487257142857,5.1666666666667,4.5882352941176,2.5882352941176,1.7142857142857142,4.968333333333334,6.0
Sales in Europe were up 2%.,-8.52992625,6.5454545454545,4.736842105263199,4.1875,1.625,6.010000000000001,3.3333333333333335
Savanah ordered a fried shrimp dinner.,-12.9383128571429,6.8461538461538,4.7058823529412,4.75,2.2857142857142856,4.365,5.333333333333333
"Scary and freaky sometimes, but awesome.",-12.9072025,5.5833333333333,4.6470588235294,4.7333333333333,3.5,5.333333333333333,5.5
Science and religion can indeed coexist.,-11.98633,6.9333333333333,5.7333333333333,4.5384615384615,1.7142857142857142,5.260000000000001,5.666666666666667
Section ISH using rat Shh probe.,-15.7935714285714,1.8181818181818,1.1875,1.25,1.8571428571428572,4.226666666666667,4.333333333333333
"Senator Edwards, good luck to you.",-11.07856,6.7333333333333,3.3888888888889,4.4666666666667,1.75,5.676666666666667,4.5
Share resource: Computer keyboard explanation posters.,-14.09282875,2.6666666666667,2.4117647058824,1.4117647058824,2.0,4.516666666666667,7.833333333333333
"Sharon, she's cooked in a restaurant.",-9.9566655555556,4.8235294117647,3.6875,4.3333333333333,2.0,5.637142857142857,4.285714285714286
She also has a great wig.,-8.39407,6.6,4.4444444444444,5.0,1.8571428571428572,5.95,3.1666666666666665
She began to worry about infection.,-9.4865928571429,6.8823529411765,4.5882352941176,4.4375,1.5714285714285714,5.721666666666667,4.833333333333333
She collapsed onto the comfortable bed.,-11.2252028571429,6.7777777777778,6.0588235294118,3.8823529411765,1.8571428571428572,5.401666666666666,5.5
